CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Card_use_type,Monthly_Avg_Purchase,Months_used_for_purchase,Months_used_for_cash_adv,Monthly_avg_cash_adv_amt,Limit_Usage,Payment_Ratio,Clusters
C17228,16.11487,0.545455,313.25,0.0,313.25,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,456.42901100000006,147.581109,0.857143,12,s,44.75,7.0,0.0,0.0,0.005371623333333333,3.0927333050465156,0
C17229,91.029575,1.0,1055.7,0.0,1055.7,0.0,1.0,0.0,1.0,0.0,0,14,5000.0,1083.300243,163.891113,1.0,12,s,87.97500000000001,12.0,0.0,0.0,0.018205915,6.609877882762319,2
C17230,2.299436,0.181818,1337.18,86.6,1250.58,181.491612,1.0,0.166667,0.916667,0.083333,1,23,4500.0,1686.8301559999998,27.398111,0.0,12,s,111.43166666666667,12.0,1.0,181.491612,0.0005109857777777778,61.5673889342225,0
C17231,3120.738718,1.0,0.0,0.0,0.0,6125.592369,0.0,0.0,0.0,0.416667,12,0,4800.0,3040.9707399999998,940.054425,0.2,12,s,0.0,0.0,5.0,1225.1184738,0.6501538995833334,3.234887958747707,1
C17233,1004.526608,0.857143,0.0,0.0,0.0,1090.788584,0.0,0.0,0.0,0.14285699999999998,5,0,1200.0,65.437308,1617.834987,0.0,7,s,0.0,0.0,1.0,1090.788584,0.8371055066666667,0.040447455102539456,1
C17234,45.746204,0.833333,170.0,170.0,0.0,1042.1210230000002,0.166667,0.166667,0.0,0.5,3,1,1200.0,1327.700776,41.385496,0.5,6,s,170.0,1.0,3.0,347.3736743333334,0.038121836666666666,32.081306359116724,2
C17235,99.700878,0.555556,912.98,912.98,0.0,284.659738,0.333333,0.333333,0.0,0.11111099999999999,1,3,1200.0,1652.011127,80.430704,0.5,9,s,304.32666666666665,3.0,1.0,284.659738,0.083084065,20.539558213987533,0
C17236,1378.988523,1.0,45.0,45.0,0.0,0.0,0.5,0.5,0.0,0.0,0,9,1500.0,326.716166,625.746529,0.0,12,s,7.5,6.0,0.0,0.0,0.919325682,0.5221222185956383,1
C17239,0.06481100000000001,0.272727,111.84,0.0,111.84,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,115.52549599999999,9.960909,0.0,12,s,10.167272727272728,11.0,0.0,0.0,4.3207333333333336e-05,11.597886899679537,0
C17240,341.58222,1.0,1691.22,0.0,1691.22,0.0,0.833333,0.0,0.75,0.0,0,24,3000.0,1378.0904150000001,209.55411999999998,0.166667,12,s,169.122,10.0,0.0,0.0,0.11386074,6.576298356720451,2
C17241,1300.20423,1.0,96.69,96.69,0.0,0.0,1.0,1.0,0.0,0.0,0,14,1500.0,297.195559,308.25989,0.0,12,s,8.0575,12.0,0.0,0.0,0.8668028200000001,0.9641071337565196,1
C17243,55.28905,0.909091,610.47,0.0,610.47,0.0,0.818182,0.0,0.727273,0.0,0,9,2000.0,616.052713,178.545649,0.44444399999999995,11,s,67.83,9.0,0.0,0.0,0.027644525000000003,3.4503933109005644,2
C17244,0.0,0.0,278.0,0.0,278.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1000.0,429.55697999999995,21.401781,0.14285699999999998,12,s,34.75,8.0,0.0,0.0,0.0,20.071085672729758,0
C17245,2508.071641,1.0,217.5,217.5,0.0,2468.2182190000003,0.083333,0.083333,0.0,0.166667,5,2,3000.0,536.833697,754.144955,0.0,12,s,217.5,1.0,2.0,1234.1091095000002,0.8360238803333333,0.7118441798765333,1
C17246,189.463475,1.0,0.0,0.0,0.0,662.7907190000001,0.0,0.0,0.0,0.166667,3,0,500.0,1082.344709,132.396963,0.166667,12,s,0.0,0.0,2.0,331.39535950000004,0.37892695,8.174996498975585,1
C17247,166.51443899999998,0.777778,503.92,370.3,133.62,0.0,0.777778,0.44444399999999995,0.666667,0.0,0,14,2500.0,142.308045,130.12741100000002,0.0,9,s,71.98857142857143,7.0,0.0,0.0,0.06660577559999999,1.0936054433604305,2
C17248,1752.637427,1.0,0.0,0.0,0.0,1770.461427,0.0,0.0,0.0,0.083333,1,0,3000.0,859.631936,396.46664599999997,0.0,12,s,0.0,0.0,1.0,1770.461427,0.5842124756666667,2.1682326739788347,1
C17249,1978.729646,1.0,0.0,0.0,0.0,111.23578799999999,0.0,0.0,0.0,0.166667,2,0,6500.0,407.327265,531.931444,0.0,12,s,0.0,0.0,2.0,55.61789399999999,0.3044199455384615,0.7657514320586019,1
C17250,120.94715,0.636364,1242.55,0.0,1242.55,0.0,0.583333,0.0,0.583333,0.0,0,14,2000.0,2202.224677,170.96615,0.428571,12,s,177.50714285714284,7.0,0.0,0.0,0.060473574999999995,12.88105672965087,2
C17251,191.31405800000002,1.0,860.95,860.95,0.0,0.0,0.583333,0.583333,0.0,0.0,0,10,800.0,1001.3130480000001,194.636798,0.083333,12,s,122.99285714285715,7.0,0.0,0.0,0.2391425725,5.144520760149374,2
C17252,1512.574159,1.0,622.03,0.0,622.03,1344.5772029999998,1.0,0.0,1.0,0.416667,6,17,1800.0,1064.435406,677.9132,0.0,12,s,51.83583333333333,12.0,5.0,268.91544059999995,0.8403189772222223,1.5701647438049593,1
C17253,71.837385,0.454545,0.0,0.0,0.0,189.39168600000002,0.0,0.0,0.0,0.083333,1,0,1500.0,57.999563,171.12655,0.0,12,s,0.0,0.0,1.0,189.39168600000002,0.04789159,0.33892790452445865,0
C17254,1212.237847,1.0,400.0,0.0,400.0,1141.617933,1.0,0.0,0.9,0.2,3,10,1200.0,424.37668499999995,1480.270923,0.0,10,s,40.0,10.0,2.0,570.8089665,1.0101982058333334,0.28668852330081196,1
C17255,2099.38356,1.0,556.52,537.0,19.52,1008.7813380000001,0.166667,0.083333,0.083333,0.166667,4,2,3000.0,1100.700834,757.724201,0.0,12,s,278.26,2.0,2.0,504.39066900000006,0.6997945200000001,1.4526404627796756,1
C17256,3105.528894,1.0,0.0,0.0,0.0,3752.986964,0.0,0.0,0.0,0.428571,8,0,4500.0,445.629714,574.7446309999999,0.0,7,s,0.0,0.0,3.0,1250.9956546666667,0.690117532,0.7753525478344139,1
C17257,780.382656,0.636364,0.0,0.0,0.0,1372.812459,0.0,0.0,0.0,0.083333,3,0,1500.0,201.628458,429.81693499999994,0.0,12,s,0.0,0.0,1.0,1372.812459,0.520255104,0.46910310316181475,1
C17258,7.297350999999999,0.3,0.0,0.0,0.0,275.471932,0.0,0.0,0.0,0.1,5,0,2500.0,1022.5950429999999,4.363375,1.0,10,s,0.0,0.0,1.0,275.471932,0.0029189403999999998,234.35873446586646,0
C17259,46.89543,0.727273,682.64,0.0,682.64,0.0,0.666667,0.0,0.583333,0.0,0,16,2000.0,864.625632,170.244751,1.0,12,s,85.33,8.0,0.0,0.0,0.023447714999999997,5.078721234700504,2
C17260,1717.662673,1.0,209.62,0.0,209.62,1425.6618330000001,0.666667,0.0,0.583333,0.166667,6,8,3000.0,559.604995,973.4869140000001,0.0,12,s,26.2025,8.0,2.0,712.8309165000001,0.5725542243333334,0.5748459347035455,1
C17261,274.604824,1.0,341.37,0.0,341.37,0.0,0.583333,0.0,0.5,0.0,0,7,2500.0,101.053841,171.581036,0.0,12,s,48.76714285714286,7.0,0.0,0.0,0.1098419296,0.5889569346113518,2
C17263,276.213858,0.727273,449.86,0.0,449.86,0.0,1.0,0.0,1.0,0.0,0,19,1000.0,1605.512753,199.950493,0.181818,12,s,37.48833333333334,12.0,0.0,0.0,0.27621385800000003,8.029551359995896,2
C17264,125.039376,0.909091,1118.91,1118.91,0.0,19.094068,0.583333,0.583333,0.0,0.083333,1,15,1800.0,1376.3903189999999,150.169487,1.0,12,s,159.84428571428572,7.0,1.0,19.094068,0.06946632,9.165579149910792,2
C17265,4204.4211700000005,1.0,74.99,0.0,74.99,2826.2086329999997,0.25,0.0,0.166667,0.25,6,4,4500.0,872.6421210000001,1396.5972800000002,0.0,12,s,24.996666666666666,3.0,3.0,942.0695443333333,0.9343158155555557,0.6248344698193884,1
C17266,900.229315,1.0,250.72,250.72,0.0,0.0,0.5,0.5,0.0,0.0,0,6,6500.0,2362.786253,259.315944,0.083333,12,s,41.78666666666667,6.0,0.0,0.0,0.1384968176923077,9.11161194546526,2
C17267,0.0,0.0,0.0,0.0,0.0,147.24185500000002,0.0,0.0,0.0,0.090909,1,0,500.0,667.921811,864.3823028698307,0.0,11,s,0.0,0.0,1.0,147.24185500000002,0.0,0.7727157402256347,0
C17268,1106.815562,1.0,0.0,0.0,0.0,176.181983,0.0,0.0,0.0,0.166667,3,0,1200.0,310.991074,269.927525,0.0,12,s,0.0,0.0,2.0,88.0909915,0.9223463016666666,1.152128053632174,1
C17269,2793.274214,1.0,46.65,46.65,0.0,1423.8636609999999,0.083333,0.083333,0.0,0.333333,5,1,3000.0,1424.667783,1793.463952,0.0,12,s,46.65,1.0,4.0,355.96591524999997,0.9310914046666666,0.7943665560778442,1
C17270,366.11156600000004,1.0,3482.9,1350.8,2132.1,348.857163,0.916667,0.666667,1.0,0.166667,2,39,7500.0,3044.978061,172.124992,0.333333,12,s,316.6272727272727,11.0,2.0,174.4285815,0.04881487546666667,17.69050517080053,2
C17271,91.597667,1.0,947.97,0.0,947.97,0.0,1.0,0.0,1.0,0.0,0,28,5000.0,876.723841,164.622858,0.833333,12,s,78.9975,12.0,0.0,0.0,0.0183195334,5.325650712490971,2
C17272,1085.3167050000002,0.9,0.0,0.0,0.0,2339.490308,0.0,0.0,0.0,0.6,18,0,2500.0,166.51052099999998,369.439375,0.0,10,s,0.0,0.0,6.0,389.91505133333334,0.4341266820000001,0.4507113541971534,1
C17273,870.882167,1.0,1976.5,1276.5,700.0,146.371963,1.0,0.545455,0.727273,0.090909,1,18,1500.0,467.583907,302.185679,0.0,11,s,179.6818181818182,11.0,1.0,146.371963,0.5805881113333333,1.5473397301531289,2
C17274,0.0,0.0,207.0,0.0,207.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,0.0,864.3823028698307,0.0,12,s,17.25,12.0,0.0,0.0,0.0,0.0,0
C17275,11.441738,0.363636,93.6,0.0,93.6,0.0,0.25,0.0,0.25,0.0,0,3,1900.0,603.723258,130.224347,0.25,12,s,31.2,3.0,0.0,0.0,0.006021967368421053,4.636024460157208,0
C17276,23.583209,1.0,199.32,0.0,199.32,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,160.013341,162.46670600000002,0.416667,12,s,16.61,12.0,0.0,0.0,0.015722139333333333,0.9848992753013653,2
C17277,969.139152,1.0,269.34,78.0,191.34,78.31266,0.666667,0.083333,0.583333,0.083333,1,11,2000.0,641.186755,383.08004500000004,0.0,12,s,33.6675,8.0,1.0,78.31266,0.484569576,1.6737670452137487,1
C17278,1714.8958719999998,1.0,1259.93,1134.96,124.97,1113.090333,0.416667,0.333333,0.25,0.5,13,11,2500.0,1609.219696,405.643938,0.0,12,s,251.98600000000002,5.0,6.0,185.51505550000002,0.6859583488,3.967074434623993,1
C17279,16.629043,0.272727,286.56,0.0,286.56,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,1080.5570300000002,130.267549,1.0,12,s,95.52,3.0,0.0,0.0,0.011086028666666666,8.294905663727503,0
C17280,126.46783500000001,0.909091,319.34,0.0,319.34,0.0,0.333333,0.0,0.333333,0.0,0,6,2700.0,512.790367,163.353616,0.0,12,s,79.835,4.0,0.0,0.0,0.04683993888888889,3.1391430416820403,2
C17281,23.111629,0.363636,237.66,0.0,237.66,0.0,0.25,0.0,0.166667,0.0,0,3,3000.0,538.820587,131.332498,1.0,12,s,79.22,3.0,0.0,0.0,0.007703876333333333,4.102720919844227,0
C17282,1155.787246,1.0,142.0,12.0,130.0,178.259834,0.416667,0.083333,0.333333,0.083333,1,5,1200.0,429.82748899999996,522.914621,0.0,12,s,28.4,5.0,1.0,178.259834,0.9631560383333334,0.821984071086052,1
C17283,679.508597,1.0,380.1,0.0,380.1,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,443.10633099999995,249.318198,0.0,12,s,76.02000000000001,5.0,0.0,0.0,0.2718034388,1.7772723152764003,2
C17284,2583.654027,0.909091,667.39,214.53,452.86,389.261392,0.636364,0.181818,0.545455,0.181818,6,12,6000.0,572.759229,883.6187869999999,0.0,11,s,95.34142857142857,7.0,2.0,194.630696,0.4306090045,0.6481972061103315,1
C17285,1.59198,1.0,166.63,0.0,166.63,0.0,0.083333,0.0,0.083333,0.0,0,1,6000.0,331.28441000000004,20.192605,0.083333,12,s,166.63,1.0,0.0,0.0,0.00026533,16.406224456923713,2
C17286,208.127012,1.0,1659.13,1341.29,317.84,0.0,0.75,0.333333,0.5,0.0,0,36,5000.0,1296.563214,183.217781,0.166667,12,s,184.3477777777778,9.0,0.0,0.0,0.041625402400000004,7.076623278174076,2
C17287,164.51282,0.333333,0.0,0.0,0.0,145.563558,0.0,0.0,0.0,0.166667,1,0,1200.0,1055.203377,18.900471,0.0,6,s,0.0,0.0,1.0,145.563558,0.13709401666666668,55.82947520196719,0
C17288,38.251194,1.0,368.84,0.0,368.84,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,417.86107200000004,109.747646,0.333333,12,s,61.47333333333333,6.0,0.0,0.0,0.012750398,3.807471843177393,2
C17289,5.310611,0.25,234.0,0.0,234.0,0.0,0.625,0.0,0.625,0.0,0,6,1500.0,303.70479900000004,19.894581,0.0,8,s,46.8,5.0,0.0,0.0,0.0035404073333333333,15.265704716274248,0
C17290,265.920698,1.0,3148.36,2415.75,732.61,0.0,1.0,1.0,0.833333,0.0,0,63,4000.0,3140.255647,191.638318,1.0,12,s,262.36333333333334,12.0,0.0,0.0,0.0664801745,16.386366149383548,2
C17291,904.395249,1.0,158.0,90.0,68.0,0.0,0.333333,0.083333,0.333333,0.0,0,5,900.0,358.51860899999997,436.602196,0.0,12,s,39.5,4.0,0.0,0.0,1.00488361,0.8211562202037114,1
C17292,2.508768,0.818182,302.91,302.91,0.0,0.0,1.0,1.0,0.0,0.0,0,12,3000.0,287.74989300000004,41.206824,0.0,12,s,25.242500000000003,12.0,0.0,0.0,0.000836256,6.983064091520377,2
C17293,15.797437,0.636364,195.0,0.0,195.0,0.0,0.416667,0.0,0.416667,0.0,0,9,2000.0,283.424488,145.48842,0.6,12,s,39.0,5.0,0.0,0.0,0.0078987185,1.9480896692671485,0
C17294,831.8357139999999,0.875,750.02,588.02,162.0,477.12827699999997,0.75,0.375,0.625,0.25,7,13,1200.0,215.86774900000003,171.272347,0.0,8,s,125.00333333333333,6.0,2.0,238.56413849999998,0.6931964283333333,1.260377129064507,1
C17295,263.581756,0.727273,1944.26,700.0,1244.26,819.47409,0.5,0.083333,0.416667,0.083333,2,10,2700.0,2628.464774,78.53086400000001,0.0,12,s,324.04333333333335,6.0,1.0,819.47409,0.09762287259259259,33.47046804425837,0
C17296,2.053676,0.181818,74.0,0.0,74.0,0.0,0.166667,0.0,0.083333,0.0,0,2,6000.0,68.14748399999999,29.485896999999998,0.090909,12,s,37.0,2.0,0.0,0.0,0.0003422793333333333,2.3111891084744682,0
C17297,2666.1475760000003,1.0,0.0,0.0,0.0,2704.302935,0.0,0.0,0.0,0.166667,2,0,3000.0,592.958317,807.751154,0.0,12,s,0.0,0.0,2.0,1352.1514675,0.8887158586666668,0.7340853851630647,1
C17298,974.52764,1.0,952.02,445.08,506.94,0.0,0.583333,0.25,0.583333,0.0,0,26,4000.0,1452.017727,299.165904,0.0,12,s,136.00285714285715,7.0,0.0,0.0,0.24363191,4.853553521928086,2
C17299,7.388588,0.545455,84.05,0.0,84.05,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,171.883336,99.694319,0.2,12,s,16.81,5.0,0.0,0.0,0.0018471470000000002,1.7241036171780262,0
C17300,54.567517,1.0,0.0,0.0,0.0,207.390596,0.0,0.0,0.0,0.166667,4,0,3000.0,276.975673,161.150923,0.25,12,s,0.0,0.0,2.0,103.695298,0.018189172333333333,1.7187346361025804,2
C17302,1186.616403,1.0,0.0,0.0,0.0,1496.629534,0.0,0.0,0.0,0.25,4,0,1500.0,1779.2748530000001,300.990997,0.090909,12,s,0.0,0.0,3.0,498.8765113333333,0.791077602,5.911388947623574,1
C17303,990.780585,1.0,844.45,844.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,3000.0,530.4631009999999,227.905412,0.0,12,s,168.89000000000001,5.0,0.0,0.0,0.330260195,2.32755815820644,2
C17304,1486.6520990000001,1.0,3670.46,2603.58,1066.88,371.312458,1.0,0.75,1.0,0.25,4,82,4000.0,1098.980289,912.34585,0.0,12,s,305.87166666666667,12.0,3.0,123.77081933333334,0.37166302475,1.2045654496044456,2
C17305,918.2272300000001,1.0,0.0,0.0,0.0,869.988157,0.0,0.0,0.0,0.083333,6,0,1200.0,881.1650400000001,1938.465006,0.0,12,s,0.0,0.0,1.0,869.988157,0.7651893583333333,0.45456845353028785,1
C17306,1380.30715,1.0,664.83,0.0,664.83,1106.333559,0.666667,0.0,0.583333,0.166667,4,11,2500.0,401.138062,330.915844,0.0,12,s,83.10375,8.0,2.0,553.1667795,0.55212286,1.2122056688225542,1
C17307,44.63179,0.909091,582.6,0.0,582.6,0.0,1.0,0.0,1.0,0.0,0,12,3000.0,854.15178,149.201617,0.545455,12,s,48.550000000000004,12.0,0.0,0.0,0.014877263333333335,5.72481583761924,2
C17308,825.952638,1.0,1024.75,0.0,1024.75,0.0,1.0,0.0,1.0,0.0,0,39,1200.0,746.172552,178.71107800000001,0.0,12,s,85.39583333333333,12.0,0.0,0.0,0.688293865,4.175301052126159,2
C17309,1664.3345550000001,1.0,862.95,862.95,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1900.0,987.6681789999999,892.915026,0.0,12,s,215.7375,4.0,0.0,0.0,0.875965555263158,1.1061166519108392,1
C17310,1470.825974,1.0,220.7,0.0,220.7,400.571728,0.833333,0.0,0.75,0.25,7,12,3000.0,782.80657,393.153575,0.0,12,s,22.07,10.0,3.0,133.52390933333334,0.4902753246666667,1.9910961511668817,1
C17312,581.583282,1.0,124.65,124.65,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,600.0,312.63967,515.450846,0.0,12,s,62.325,2.0,0.0,0.0,0.9693054700000001,0.6065363408094979,1
C17313,23.261585999999998,0.636364,252.0,0.0,252.0,0.0,0.583333,0.0,0.583333,0.0,0,7,2500.0,430.487291,151.393708,1.0,12,s,36.0,7.0,0.0,0.0,0.0093046344,2.843495259393475,2
C17314,12.333825,0.727273,182.16,0.0,182.16,0.0,0.666667,0.0,0.583333,0.0,0,8,5000.0,150.28718899999998,119.24025,0.583333,12,s,22.77,8.0,0.0,0.0,0.0024667649999999997,1.260372978084162,2
C17316,241.384531,0.909091,335.0,99.0,236.0,0.0,0.416667,0.166667,0.333333,0.0,0,10,1000.0,661.587172,144.480066,0.0,12,s,67.0,5.0,0.0,0.0,0.241384531,4.579089630260828,2
C17317,311.54,0.777778,2783.03,2007.26,775.77,0.0,0.777778,0.777778,0.666667,0.0,0,32,2000.0,2924.377302,135.530622,1.0,9,s,397.5757142857143,7.0,0.0,0.0,0.15577000000000002,21.577244012058028,2
C17318,55.176497999999995,1.0,283.02,0.0,283.02,0.0,1.0,0.0,0.833333,0.0,0,6,1000.0,213.493415,86.257328,1.0,6,s,47.169999999999995,6.0,0.0,0.0,0.055176498,2.4750756828451723,2
C17319,33.146065,1.0,218.76,0.0,218.76,0.0,1.0,0.0,1.0,0.0,0,12,5000.0,199.280071,155.771045,0.25,12,s,18.23,12.0,0.0,0.0,0.006629213,1.2793139508051705,2
C17320,1536.4775619999998,1.0,4258.57,3121.93,1136.64,0.0,0.916667,0.416667,0.75,0.0,0,30,5000.0,2660.323704,436.99885300000005,0.0,12,s,387.14272727272726,11.0,0.0,0.0,0.30729551239999997,6.087713241663816,2
C17321,15.232504999999998,0.272727,384.0,0.0,384.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,568.982664,54.44941600000001,0.272727,12,s,32.0,12.0,0.0,0.0,0.010155003333333332,10.449747780582255,0
C17323,28.939455,1.0,88.89,88.89,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,167.408848,150.086166,0.0,12,s,44.445,2.0,0.0,0.0,0.01929297,1.1154182458095439,2
C17324,613.2596990000001,1.0,0.0,0.0,0.0,57.112427000000004,0.0,0.0,0.0,0.083333,2,0,700.0,241.17309300000002,255.32232000000002,0.0,12,s,0.0,0.0,1.0,57.112427000000004,0.8760852842857144,0.944582882530599,1
C17327,152.557222,1.0,1410.35,695.45,714.9,0.0,1.0,0.333333,1.0,0.0,0,29,2500.0,1202.218177,170.020221,0.333333,12,s,117.52916666666665,12.0,0.0,0.0,0.0610228888,7.071030551124857,2
C17328,5.993508,0.545455,0.0,0.0,0.0,18.751913000000002,0.0,0.0,0.0,0.083333,1,0,500.0,46.268562,99.304829,0.25,12,s,0.0,0.0,1.0,18.751913000000002,0.011987016000000001,0.46592459264997077,0
C17329,93.427011,0.8,772.8,772.8,0.0,0.0,0.6,0.6,0.0,0.0,0,9,1200.0,850.9555,104.163023,1.0,10,s,128.79999999999998,6.0,0.0,0.0,0.0778558425,8.169458561124902,2
C17330,69.79641,0.818182,1175.88,0.0,1175.88,0.0,0.75,0.0,0.75,0.0,0,10,2000.0,1410.334754,168.061584,0.777778,12,s,130.65333333333334,9.0,0.0,0.0,0.034898204999999995,8.391773541775018,2
C17331,1432.654644,1.0,604.52,178.16,426.36,0.0,1.0,0.25,1.0,0.0,0,17,1400.0,611.086937,901.913989,0.0,12,s,50.376666666666665,12.0,0.0,0.0,1.0233247457142858,0.6775445823581743,1
C17332,22.56964,0.545455,248.1,110.8,137.3,0.0,0.25,0.166667,0.083333,0.0,0,7,1200.0,111.212325,74.477866,0.0,12,s,82.7,3.0,0.0,0.0,0.01880803333333333,1.4932265245086371,0
C17334,172.70596,1.0,55.0,0.0,55.0,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,190.74504,309.53871499999997,0.0,12,s,13.75,4.0,0.0,0.0,0.11513730666666668,0.6162235311986741,2
C17335,21.966399,0.818182,109.16,35.0,74.16,0.0,0.666667,0.083333,0.666667,0.0,0,9,4000.0,125.83233700000001,122.69702,0.181818,12,s,13.645,8.0,0.0,0.0,0.005491599749999999,1.0255533263970062,2
C17336,11.250371000000001,0.636364,141.12,0.0,141.12,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,94.386204,89.013323,0.166667,12,s,20.16,7.0,0.0,0.0,0.0022500742000000004,1.0603604136877354,0
C17337,1277.423486,1.0,533.73,213.98,319.75,606.668879,0.666667,0.416667,0.333333,0.333333,5,21,1500.0,1403.721157,324.351985,0.0,12,s,66.71625,8.0,4.0,151.66721975,0.8516156573333332,4.327771131106227,1
C17338,1232.3453240000001,1.0,0.0,0.0,0.0,369.262743,0.0,0.0,0.0,0.083333,2,0,1700.0,299.568227,252.69466200000002,0.0,12,s,0.0,0.0,1.0,369.262743,0.7249090141176471,1.185494876025517,1
C17339,78.379827,1.0,865.07,0.0,865.07,0.0,0.5,0.0,0.5,0.0,0,46,5000.0,1255.249234,206.116939,0.2,12,s,144.17833333333334,6.0,0.0,0.0,0.015675965400000002,6.089985811403884,2
C17340,37.021347,0.272727,133.35,0.0,133.35,0.0,0.083333,0.0,0.083333,0.0,0,1,2500.0,936.840542,280.738043,0.5,12,s,133.35,1.0,0.0,0.0,0.0148085388,3.337063021416018,0
C17341,7.099375,0.363636,81.12,0.0,81.12,0.0,0.25,0.0,0.166667,0.0,0,3,4000.0,157.006258,86.15393,0.5,12,s,27.040000000000003,3.0,0.0,0.0,0.00177484375,1.8223922924932152,0
C17342,27.625906,0.818182,234.48,0.0,234.48,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,109.281131,93.62464,0.0,12,s,19.54,12.0,0.0,0.0,0.0110503624,1.1672261810566107,2
C17343,214.436679,1.0,1986.7,0.0,1986.7,0.0,0.5,0.0,0.5,0.0,0,6,700.0,2186.981284,1923.940036,0.1,12,s,331.1166666666667,6.0,0.0,0.0,0.30633811285714285,1.136720086425812,2
C17344,228.02574700000002,1.0,2159.68,598.02,1561.66,0.0,1.0,0.333333,1.0,0.0,0,46,3000.0,2161.393568,195.40184,0.5,12,s,179.97333333333333,12.0,0.0,0.0,0.07600858233333334,11.061275410712613,2
C17345,21.844185999999997,1.0,169.56,0.0,169.56,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,181.438267,99.402121,0.125,12,s,18.84,9.0,0.0,0.0,0.0087376744,1.82529572985671,2
C17347,9.522029,0.272727,458.0,458.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,641.866089,864.3823028698307,0.0,12,s,229.0,2.0,0.0,0.0,0.0031740096666666665,0.7425719925881685,0
C17348,815.229732,1.0,2371.92,0.0,2371.92,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,1741.315136,197.837436,0.0,12,s,197.66,12.0,0.0,0.0,0.407614866,8.801747390215874,2
C17349,337.616152,1.0,64.12,0.0,64.12,0.0,0.583333,0.0,0.5,0.0,0,7,2000.0,422.115624,187.794283,0.0,12,s,9.16,7.0,0.0,0.0,0.168808076,2.247755454834586,2
C17350,2388.4105010000003,1.0,0.0,0.0,0.0,7529.0120560000005,0.0,0.0,0.0,0.416667,15,0,7000.0,1593.2341199999998,703.092721,0.0,12,s,0.0,0.0,5.0,1505.8024112,0.34120150014285716,2.266036999691823,1
C17352,1162.054399,0.909091,265.18,154.9,110.28,1216.2549099999999,0.454545,0.090909,0.272727,0.272727,7,7,1500.0,292.523356,377.947101,0.0,11,s,53.036,5.0,3.0,405.4183033333333,0.7747029326666668,0.7739796263181286,1
C17353,42.170547,1.0,588.0,0.0,588.0,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,611.4758969999999,164.424956,0.636364,12,s,49.0,12.0,0.0,0.0,0.0168682188,3.7188752357032704,2
C17354,211.1622,0.454545,0.0,0.0,0.0,892.1823890000001,0.0,0.0,0.0,0.166667,5,0,1000.0,546.738575,177.031914,0.0,12,s,0.0,0.0,2.0,446.09119450000003,0.21116220000000002,3.088361655514835,0
C17355,1653.400854,1.0,100.0,100.0,0.0,2031.677435,0.090909,0.090909,0.0,0.363636,13,1,2000.0,575.557594,432.92103,0.0,11,s,100.0,1.0,4.0,507.91935875,0.826700427,1.3294747866602832,1
C17356,4408.9666130000005,1.0,505.79,112.49,393.3,1601.520906,0.916667,0.166667,0.75,0.416667,5,12,5000.0,1210.835102,1190.58657,0.0,12,s,45.980909090909094,11.0,5.0,320.3041812,0.8817933226000001,1.0170071899937525,1
C17357,158.64161399999998,0.7,779.35,779.35,0.0,0.0,0.4,0.4,0.0,0.0,0,7,1200.0,812.070417,130.978236,0.0,10,s,194.8375,4.0,0.0,0.0,0.13220134499999997,6.200040875493238,0
C17358,50.078433000000004,0.272727,339.69,0.0,339.69,0.0,0.25,0.0,0.166667,0.0,0,6,1200.0,76.455028,165.07605,0.0,12,s,113.23,3.0,0.0,0.0,0.041732027500000005,0.46315033586035037,0
C17359,621.553537,0.727273,0.0,0.0,0.0,5018.474514,0.0,0.0,0.0,0.333333,6,0,2000.0,3406.0814119999995,172.409386,0.1,12,s,0.0,0.0,4.0,1254.6186285,0.3107767685,19.75577717097142,1
